year,ncessch,school_name,state_location,grade_crdc,enrl_algebra1,students_passing_algebra1
"2017","061389001573","Kinney High (Continuation)","CA","Grades 9 and 10","11","8"
"2017","061389001573","Kinney High (Continuation)","CA","Grades 11 and 12","34","23"
"2017","061389001573","Kinney High (Continuation)","CA","Total","45","31"
"2017","063471011893","KIPP King Collegiate High","CA","Grades 7 and 8","",""
"2017","063471011893","KIPP King Collegiate High","CA","Grades 9 and 10","388","133"
"2017","063471011893","KIPP King Collegiate High","CA","Grades 11 and 12","28","2"
"2017","063471011893","KIPP King Collegiate High","CA","Total","416","135"
"2017","063441013410","KIPP San Francisco College Preparatory","CA","Grades 7 and 8","",""
"2017","063441013410","KIPP San Francisco College Preparatory","CA","Grades 9 and 10","387","91"
"2017","063441013410","KIPP San Francisco College Preparatory","CA","Grades 11 and 12","16","0"
"2017","063441013410","KIPP San Francisco College Preparatory","CA","Total","403","91"
"2017","061182012236","KIPP San Jose Collegiate","CA","Grades 7 and 8","",""
"2017","061182012236","KIPP San Jose Collegiate","CA","Grades 9 and 10","288","90"
"2017","061182012236","KIPP San Jose Collegiate","CA","Grades 11 and 12","20","0"
"2017","061182012236","KIPP San Jose Collegiate","CA","Total","308","90"
"2017","069107812777","Kirby Dorothy Camp","CA","Grades 7 and 8","",""
"2017","069107812777","Kirby Dorothy Camp","CA","Grades 9 and 10","4","1"
"2017","069107812777","Kirby Dorothy Camp","CA","Grades 11 and 12","9","2"
"2017","069107812777","Kirby Dorothy Camp","CA","Total","13","3"
"2017","063384005262","Kit Carson Middle","CA","Grades 7 and 8","",""
"2017","063384005262","Kit Carson Middle","CA","Grades 9 and 10","64","47"
"2017","063384005262","Kit Carson Middle","CA","Grades 11 and 12","0","0"
"2017","063384005262","Kit Carson Middle","CA","Total","64","47"
"2017","062007013894","Konocti Education Center","CA","Grades 7 and 8","52","34"
"2017","062007013894","Konocti Education Center","CA","Grades 9 and 10","37","37"
"2017","062007013894","Konocti Education Center","CA","Grades 11 and 12","26","26"
"2017","062007013894","Konocti Education Center","CA","Total","115","97"
"2017","069107809663","L.A. County High School for the Arts","CA","Grades 7 and 8","",""
"2017","069107809663","L.A. County High School for the Arts","CA","Grades 9 and 10","78","74"
"2017","069107809663","L.A. County High School for the Arts","CA","Grades 11 and 12","2","2"
"2017","069107809663","L.A. County High School for the Arts","CA","Total","80","76"
"2017","062013002408","La Canada High","CA","Grades 7 and 8","22","21"
"2017","062013002408","La Canada High","CA","Grades 9 and 10","299","291"
"2017","062013002408","La Canada High","CA","Grades 11 and 12","0","0"
"2017","062013002408","La Canada High","CA","Total","321","312"
"2017","063438006516","La Costa Canyon High","CA","Grades 7 and 8","1","1"
"2017","063438006516","La Costa Canyon High","CA","Grades 9 and 10","429","412"
"2017","063438006516","La Costa Canyon High","CA","Grades 11 and 12","23","21"
"2017","063438006516","La Costa Canyon High","CA","Total","453","434"
"2017","060141406023","La Cuesta Continuation High","CA","Grades 7 and 8","",""
"2017","060141406023","La Cuesta Continuation High","CA","Grades 9 and 10","5","0"
"2017","060141406023","La Cuesta Continuation High","CA","Grades 11 and 12","13","3"
"2017","060141406023","La Cuesta Continuation High","CA","Total","18","3"
"2017","063462005789","La Entrada Continuation High","CA","Grades 7 and 8","",""
"2017","063462005789","La Entrada Continuation High","CA","Grades 9 and 10","0","0"
"2017","063462005789","La Entrada Continuation High","CA","Grades 11 and 12","1","1"
"2017","063462005789","La Entrada Continuation High","CA","Total","1","1"
"2017","063066006103","La Entrada High","CA","Grades 7 and 8","",""
"2017","063066006103","La Entrada High","CA","Grades 9 and 10","2","0"
"2017","063066006103","La Entrada High","CA","Grades 11 and 12","0","0"
"2017","063066006103","La Entrada High","CA","Total","2","0"
"2017","060907000923","La Familia Continuation High","CA","Grades 7 and 8","",""
"2017","060907000923","La Familia Continuation High","CA","Grades 9 and 10","6","1"
"2017","060907000923","La Familia Continuation High","CA","Grades 11 and 12","54","30"
"2017","060907000923","La Familia Continuation High","CA","Total","60","31"
"2017","061476001811","La Habra High","CA","Grades 7 and 8","",""
"2017","061476001811","La Habra High","CA","Grades 9 and 10","345","225"
"2017","061476001811","La Habra High","CA","Grades 11 and 12","64","2"
"2017","061476001811","La Habra High","CA","Total","409","227"
"2017","063432005496","La Jolla High","CA","Grades 7 and 8","",""
"2017","063432005496","La Jolla High","CA","Grades 9 and 10","266","199"
"2017","063432005496","La Jolla High","CA","Grades 11 and 12","6","2"
"2017","063432005496","La Jolla High","CA","Total","272","201"
"2017","062769004172","La Mirada High","CA","Grades 7 and 8","",""
"2017","062769004172","La Mirada High","CA","Grades 9 and 10","456","0"
"2017","062769004172","La Mirada High","CA","Grades 11 and 12","141","0"
"2017","062769004172","La Mirada High","CA","Total","597","0"
"2017","062160002572","La Paloma High (Continuation)","CA","Grades 7 and 8","",""
"2017","062160002572","La Paloma High (Continuation)","CA","Grades 9 and 10","7","6"
"2017","062160002572","La Paloma High (Continuation)","CA","Grades 11 and 12","7","4"
"2017","062160002572","La Paloma High (Continuation)","CA","Total","14","10"
"2017","061632502049","La Puente High","CA","Grades 7 and 8","",""
"2017","061632502049","La Puente High","CA","Grades 9 and 10","271","176"
"2017","061632502049","La Puente High","CA","Grades 11 and 12","6","4"
"2017","061632502049","La Puente High","CA","Total","277","180"
"2017","061111003582","La Quinta High","CA","Grades 7 and 8","",""
"2017","061111003582","La Quinta High","CA","Grades 9 and 10","727","627"
"2017","061111003582","La Quinta High","CA","Grades 11 and 12","20","14"
"2017","061111003582","La Quinta High","CA","Total","747","641"
"2017","061488001854","La Quinta High","CA","Grades 7 and 8","",""
"2017","061488001854","La Quinta High","CA","Grades 9 and 10","366","244"
"2017","061488001854","La Quinta High","CA","Grades 11 and 12","59","10"
"2017","061488001854","La Quinta High","CA","Total","425","254"
"2017","064248006952","La Serna High","CA","Grades 7 and 8","",""
"2017","064248006952","La Serna High","CA","Grades 9 and 10","617","582"
"2017","064248006952","La Serna High","CA","Grades 11 and 12","16","13"
"2017","064248006952","La Serna High","CA","Total","633","595"
"2017","061476007723","La Sierra High (Alternative)","CA","Grades 7 and 8","",""
"2017","061476007723","La Sierra High (Alternative)","CA","Grades 9 and 10","27","10"
"2017","061476007723","La Sierra High (Alternative)","CA","Grades 11 and 12","0","0"
"2017","061476007723","La Sierra High (Alternative)","CA","Total","27","10"
"2017","060243000134","La Sierra High","CA","Grades 7 and 8","",""
"2017","060243000134","La Sierra High","CA","Grades 9 and 10","482","323"
"2017","060243000134","La Sierra High","CA","Grades 11 and 12","25","6"
"2017","060243000134","La Sierra High","CA","Total","507","329"
"2017","069104508660","La Sierra High","CA","Grades 7 and 8","",""
"2017","069104508660","La Sierra High","CA","Grades 9 and 10","29","20"
"2017","069104508660","La Sierra High","CA","Grades 11 and 12","26","20"
"2017","069104508660","La Sierra High","CA","Total","55","40"
"2017","063386013659","La Tierra Early Childhood Center","CA","Grades 7 and 8","",""
"2017","063386013659","La Tierra Early Childhood Center","CA","Grades 9 and 10","",""
"2017","063386013659","La Tierra Early Childhood Center","CA","Grades 11 and 12","",""
"2017","063386013659","La Tierra Early Childhood Center","CA","Total","",""
"2017","064256011686","La Vida Charter","CA","Grades 7 and 8","",""
"2017","064256011686","La Vida Charter","CA","Grades 9 and 10","",""
"2017","064256011686","La Vida Charter","CA","Grades 11 and 12","",""
"2017","064256011686","La Vida Charter","CA","Total","",""
"2017","063462008193","La Vista Center","CA","Grades 7 and 8","",""
"2017","063462008193","La Vista Center","CA","Grades 9 and 10","17","7"
"2017","063462008193","La Vista Center","CA","Grades 11 and 12","8","4"
"2017","063462008193","La Vista Center","CA","Total","25","11"
"2017","061476001812","La Vista High (Continuation)","CA","Grades 7 and 8","",""
"2017","061476001812","La Vista High (Continuation)","CA","Grades 9 and 10","3","1"
"2017","061476001812","La Vista High (Continuation)","CA","Grades 11 and 12","103","12"
"2017","061476001812","La Vista High (Continuation)","CA","Total","106","13"
"2017","062037002454","Laguna Beach High","CA","Grades 7 and 8","",""
"2017","062037002454","Laguna Beach High","CA","Grades 9 and 10","201","169"
"2017","062037002454","Laguna Beach High","CA","Grades 11 and 12","0","0"
"2017","062037002454","Laguna Beach High","CA","Total","201","169"
"2017","061233003662","Laguna Creek High","CA","Grades 7 and 8","",""
"2017","061233003662","Laguna Creek High","CA","Grades 9 and 10","456","305"
"2017","061233003662","Laguna Creek High","CA","Grades 11 and 12","87","65"
"2017","061233003662","Laguna Creek High","CA","Total","543","370"
"2017","060267000195","Laguna High","CA","Grades 7 and 8","",""
"2017","060267000195","Laguna High","CA","Grades 9 and 10","26","26"
"2017","060267000195","Laguna High","CA","Grades 11 and 12","41","41"
"2017","060267000195","Laguna High","CA","Total","67","67"
"2017","063386005303","Laguna Hills High","CA","Grades 7 and 8","",""
"2017","063386005303","Laguna Hills High","CA","Grades 9 and 10","272","221"
"2017","063386005303","Laguna Hills High","CA","Grades 11 and 12","10","8"
"2017","063386005303","Laguna Hills High","CA","Total","282","229"
"2017","062067008712","Lakeport Alternative (Home School)","CA","Grades 7 and 8","",""
"2017","062067008712","Lakeport Alternative (Home School)","CA","Grades 9 and 10","",""
"2017","062067008712","Lakeport Alternative (Home School)","CA","Grades 11 and 12","",""
"2017","062067008712","Lakeport Alternative (Home School)","CA","Total","",""
"2017","062067012081","Lakeport Community Day","CA","Grades 7 and 8","",""
"2017","062067012081","Lakeport Community Day","CA","Grades 9 and 10","",""
"2017","062067012081","Lakeport Community Day","CA","Grades 11 and 12","",""
"2017","062067012081","Lakeport Community Day","CA","Total","",""
"2017","062079014081","Lakeside Early Advantage Preschool","CA","Grades 7 and 8","",""
"2017","062079014081","Lakeside Early Advantage Preschool","CA","Grades 9 and 10","",""
"2017","062079014081","Lakeside Early Advantage Preschool","CA","Grades 11 and 12","",""
"2017","062079014081","Lakeside Early Advantage Preschool","CA","Total","",""
"2017","060002711036","Lakeside High","CA","Grades 7 and 8","",""
"2017","060002711036","Lakeside High","CA","Grades 9 and 10","599","394"
"2017","060002711036","Lakeside High","CA","Grades 11 and 12","110","47"
"2017","060002711036","Lakeside High","CA","Total","709","441"
"2017","062250002733","Lakewood High","CA","Grades 7 and 8","",""
"2017","062250002733","Lakewood High","CA","Grades 9 and 10","637","465"
"2017","062250002733","Lakewood High","CA","Grades 11 and 12","185","157"
"2017","062250002733","Lakewood High","CA","Total","822","622"
"2017","060282004582","Lancaster High","CA","Grades 7 and 8","",""
"2017","060282004582","Lancaster High","CA","Grades 9 and 10","489","388"
"2017","060282004582","Lancaster High","CA","Grades 11 and 12","18","12"
"2017","060282004582","Lancaster High","CA","Total","507","400"
"2017","062271010870","Larchmont Charter","CA","Grades 7 and 8","",""
"2017","062271010870","Larchmont Charter","CA","Grades 9 and 10","",""
"2017","062271010870","Larchmont Charter","CA","Grades 11 and 12","",""
"2017","062271010870","Larchmont Charter","CA","Total","",""
"2017","063441013328","Las Americas Children Center","CA","Grades 7 and 8","",""
"2017","063441013328","Las Americas Children Center","CA","Grades 9 and 10","",""
"2017","063441013328","Las Americas Children Center","CA","Grades 11 and 12","",""
"2017","063441013328","Las Americas Children Center","CA","Total","",""
"2017","061233007700","Las Flores High (Alternative)","CA","Grades 7 and 8","",""
"2017","061233007700","Las Flores High (Alternative)","CA","Grades 9 and 10","",""
"2017","061233007700","Las Flores High (Alternative)","CA","Grades 11 and 12","",""
"2017","061233007700","Las Flores High (Alternative)","CA","Total","",""
"2017","060444013706","Las Flores Home Education Independent Study Academy","CA","Grades 7 and 8","",""
"2017","060444013706","Las Flores Home Education Independent Study Academy","CA","Grades 9 and 10","12","7"
"2017","060444013706","Las Flores Home Education Independent Study Academy","CA","Grades 11 and 12","1","0"
"2017","060444013706","Las Flores Home Education Independent Study Academy","CA","Total","13","7"
"2017","060165000035","Las Lomas High","CA","Grades 7 and 8","",""
"2017","060165000035","Las Lomas High","CA","Grades 9 and 10","288","270"
"2017","060165000035","Las Lomas High","CA","Grades 11 and 12","10","5"
"2017","060165000035","Las Lomas High","CA","Total","298","275"
"2017","062913004495","Las Plumas High","CA","Grades 7 and 8","",""
"2017","062913004495","Las Plumas High","CA","Grades 9 and 10","107","75"
"2017","062913004495","Las Plumas High","CA","Grades 11 and 12","1","1"
"2017","062913004495","Las Plumas High","CA","Total","108","76"
"2017","069107814144","LAs Promise Charter High 1","CA","Grades 7 and 8","",""
"2017","069107814144","LAs Promise Charter High 1","CA","Grades 9 and 10","57","47"
"2017","069107814144","LAs Promise Charter High 1","CA","Grades 11 and 12","",""
"2017","069107814144","LAs Promise Charter High 1","CA","Total","57","47"
"2017","062265013549","LASD Preschool","CA","Grades 7 and 8","",""
"2017","062265013549","LASD Preschool","CA","Grades 9 and 10","",""
"2017","062265013549","LASD Preschool","CA","Grades 11 and 12","",""
"2017","062265013549","LASD Preschool","CA","Total","",""
"2017","062106007104","Lassen Community Day","CA","Grades 7 and 8","",""
"2017","062106007104","Lassen Community Day","CA","Grades 9 and 10","2","0"
"2017","062106007104","Lassen Community Day","CA","Grades 11 and 12","3","2"
"2017","062106007104","Lassen Community Day","CA","Total","5","2"
"2017","069101510229","Lassen County Juvenile Court","CA","Grades 7 and 8","",""
"2017","069101510229","Lassen County Juvenile Court","CA","Grades 9 and 10","2","2"
